"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Matt LaCosse","NE","1","TE","1","1","0","5","0","0","0","0","100","5","5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.04","1.5"
"Ben Koyack","JAX","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darren Waller","OAK","1","TE","6","3","0","41","0","0","0","2","50","9.83","6.83","13.67","8.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.1","0.14","2.37"
"Nick Boyle","BLT","1","TE","1","1","0","7","0","0","0","0","100","7","7","7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.03","1.7"
"Jesse James","DET","1","TE","1","1","0","7","0","0","0","0","100","2","7","7","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.05","1.7"
"C.J. Uzomah","CIN","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"MyCole Pruitt","TEN","1","TE","1","1","0","20","0","0","0","0","100","1","20","20","19","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3","0.11","3"
"Jeff Heuerman","DEN","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Kroft","BUF","1","TE","1","1","0","14","0","0","0","0","100","9","14","14","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.4","0.11","2.4"
"Cameron Brate","TB","1","TE","1","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Scott Simonson","NYG","1","TE","1","1","0","10","0","0","0","0","100","7","10","10","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.18","2"
"Logan Thomas","DET","1","TE","2","2","0","24","0","1","0","0","100","8.5","12","12","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.4","0.39","5.2"
"Eric Ebron","IND","1","TE","5","4","0","44","0","0","0","0","80","7.6","8.8","11","6.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.4","0.29","2.1"
"Darren Fells","HST","1","TE","2","1","0","24","0","0","0","0","50","23.5","12","24","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.07","3.4"
"Demetrius Harris","CLV","1","TE","2","2","0","20","0","0","0","0","100","7.5","10","10","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4","0.08","2"
"Jack Doyle","IND","1","TE","3","3","0","28","0","0","0","0","100","4.67","9.33","9.33","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.13","1.93"
"Josh Hill","NO","1","TE","1","1","0","12","0","0","0","0","100","-5","12","12","17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.2","0.07","2.2"
"Ryan Griffin","NYJ","1","TE","3","3","0","13","0","1","0","0","100","-1.67","4.33","4.33","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.3","0.19","3.43"
"Vance McDonald","PIT","1","TE","1","1","0","1","0","0","0","0","100","-2","1","1","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.1","0.02","1.1"
"Tyler Eifert","CIN","1","TE","1","1","0","7","0","0","0","0","100","6","7","7","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.08","1.7"
"Garrett Celek","SF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Lee Smith","BUF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Luke Stocker","ATL","1","TE","1","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jimmy Graham","GB","1","TE","2","1","0","7","0","0","0","0","50","15.5","3.5","7","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.04","1.7"
"Greg Olsen","CAR","1","TE","7","5","0","44","0","0","0","0","71.4","9.71","6.29","8.8","3.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.4","0.14","1.88"
"Marcedes Lewis","GB","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Benjamin Watson","NE","1","TE","1","0","0","0","0","0","0","0","0","20","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jason Witten","DAL","1","TE","4","1","0","5","0","0","0","2","25","7.75","1.25","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.03","1.5"
